gid	osm_id	code	fclass	name	coordinates
266932	6364297235	4111	peak	Pitl Ciampanil de Murfreit	POINT(11.7963814 46.533538)
266933	6364352775	4111	peak	Bustac	POINT(11.794114 46.5491759)
266934	6365147627	4111	peak	Scialam	POINT(11.7286341 46.5266618)
266939	6366078630	4111	peak	Sas dla Luesa	POINT(11.8132276 46.5427593)
266968	6372944542	4111	peak	Dos de la Parciocca	POINT(11.2656381 46.1279907)
267250	6416648111	4111	peak	Grieserkofel	POINT(11.6614403 46.6991535)
267340	6432930995	4111	peak	Castelét	POINT(11.3037624 46.220415)
267341	6433925672	4111	peak	Obkircher Berg - Monte Soprachiesa	POINT(11.4276616 46.4205526)
267412	6446150621	4111	peak	Exner	POINT(11.8259054 46.5395519)
267523	6482291381	4111	peak	Sas dal Fuech	POINT(11.7817211 46.5594763)
267524	6482291382	4111	peak	Piz de Do Parëi	POINT(11.7808467 46.560771)
267526	6482358681	4111	peak	Piza de Chedul	POINT(11.7855915 46.5645967)
267527	6482617482	4111	peak	Piza Cuecena	POINT(11.7902938 46.5571236)
267561	6499735202	4111	peak	Semper Spitz	POINT(11.2941352 46.0512949)
267582	6517871179	4111	peak	Campanile del Baitol	POINT(11.3819426 46.1618941)
267744	6530362827	4111	peak	Löffelspitze	POINT(12.1642578 47.0175993)
267745	6533442766	4111	peak	Lothener Köpfl	POINT(11.8801903 46.7976946)
267855	6544205800	4111	peak	\N	POINT(11.4205682 46.3450661)
267858	6546915302	4111	peak	Platten Böden	POINT(11.4691291 46.4243892)
267966	6558137272	4111	peak	Cima Colombara	POINT(11.4028512 46.132452)
267970	6558294783	4111	peak	Hütterberg	POINT(11.142301 46.7928235)
268240	6567545084	4111	peak	Monte Rusiana	POINT(12.3679796 46.5566489)
268291	6580284939	4111	peak	Campanile Misurina	POINT(12.2412103 46.5817526)
268292	6580284940	4111	peak	Guglia Edmondo De Amicis	POINT(12.2412452 46.5816825)
268293	6581020868	4111	peak	Sasso Largo	POINT(11.6065407 46.1588034)
268856	6646168658	4111	peak	Hühnerspiel	POINT(12.1676906 46.7972136)
268954	6659071371	4111	peak	\N	POINT(11.2807162 46.1219965)
269056	6680922713	4111	peak	Sas da les doudesc	POINT(11.865257 46.446453)
269057	6680922714	4111	peak	Sas da les Undesc	POINT(11.8737969 46.4450163)
269066	6681239098	4111	peak	\N	POINT(11.8751977 46.4477062)
269067	6681239099	4111	peak	\N	POINT(11.8746066 46.4466816)
269068	6681239100	4111	peak	\N	POINT(11.8649238 46.4481929)
269141	6697808277	4111	peak	Spiz de Foram	POINT(11.9136018 46.4693849)
269142	6697808278	4111	peak	Pizongol de Davedin	POINT(11.9245561 46.4663525)
269143	6697808280	4111	peak	Col Toron	POINT(11.8934709 46.477769)
269193	6711596953	4111	peak	Cima Manstorna Occidentale	POINT(11.8947976 46.2513295)
269209	6716213217	4111	peak	Punterbühel	POINT(11.6411365 46.7473648)
269210	6716213221	4111	peak	Nössingbühel	POINT(11.6438743 46.7490918)
269265	6743745511	4111	peak	Rossbichl	POINT(11.8553142 46.771876)
269855	6780641539	4111	peak	Plamorder Spitze - Cima Pian dei Morti	POINT(10.5530115 46.8397594)
269882	6797080216	4111	peak	Oberbachernspitzen O. - Croda Fiscalina E.	POINT(12.3453626 46.6380799)
269955	6815102767	4111	peak	Sas Aut	POINT(11.702393 46.4035085)
269956	6815239165	4111	peak	Sas da la Luna	POINT(11.7050311 46.3993883)
270171	6833382394	4111	peak	\N	POINT(11.6910988 46.4745695)
270174	6836379275	4111	peak	Le Pope	POINT(11.6403843 46.4599569)
270185	6841868990	4111	peak	I Dossi	POINT(11.2738416 46.1264522)
270219	6853104331	4111	peak	Torre Finestra	POINT(11.6230209 46.4231835)
270220	6853108602	4111	peak	Roda del Diavolo	POINT(11.6210552 46.4218066)
270221	6853142978	4111	peak	Curaton	POINT(11.6343616 46.4421071)
270269	6859582218	4111	peak	Cima Silvano	POINT(11.8222947 46.2969025)
270546	6916581800	4111	peak	Eggwiesen	POINT(12.4429546 46.7201329)
270547	6918940265	4111	peak	Birkenschartlturm - Torre dei Baranci	POINT(12.2680261 46.6817478)
270689	6970282843	4111	peak	Hohe Wand	POINT(11.1584963 46.7953742)
270746	7007010308	4111	peak	Hirzer - Punta Cervina	POINT(11.2767158 46.7372836)
270792	7041635144	4111	peak	Welscher Ring - Anèl Ladin	POINT(11.7848849 46.6488253)
270793	7041635145	4111	peak	Ruefen	POINT(11.7523958 46.6491849)
270933	7072719646	4111	peak	Col Turond	POINT(11.8195474 46.5759394)
270934	7072719647	4111	peak	Ciampanil Sciblota	POINT(11.8053908 46.5713876)
271112	7091670518	4111	peak	Wilderer	POINT(11.1017252 46.893855)
271155	7118196171	4111	peak	Monte Telva	POINT(11.937157 46.0151388)
271210	7128509926	4111	peak	Osservatorio Capitano Tron	POINT(11.2342784 45.7843196)
271432	7134561115	4111	peak	Col de l'Albero	POINT(11.9441685 46.0192158)
271764	7193469383	4111	peak	Col de la Orsola	POINT(11.9462204 46.0223077)
271765	7193469384	4111	peak	Col Filip	POINT(11.9337754 46.0143732)
271766	7193480386	4111	peak	Col dei Grilli	POINT(11.9548382 46.0244203)
271767	7193480387	4111	peak	Col dei Facchin	POINT(11.9603581 46.0255293)
271768	7193480388	4111	peak	Col Intorme	POINT(11.9541097 46.0238367)
271801	7195013966	4111	peak	Gollerspitz - Bulacia	POINT(11.6076227 46.5630396)
271841	7198242596	4111	peak	Cima della Banca	POINT(11.6121375 46.171557)
271858	7201227523	4111	peak	Cima di Monsampiano	POINT(11.819491 46.10084)
272281	7342719570	4111	peak	Montalon	POINT(11.5081144 46.1909887)
272796	7390416491	4111	peak	Crode dei Piani	POINT(12.329002 46.629625)
272842	7395589159	4111	peak	Jobenbühel - Colle Joben	POINT(11.2814084 46.4145786)
273385	7477056461	4111	peak	Buste	POINT(11.621105 45.7871009)
273386	7477056462	4111	peak	Monte Coldo	POINT(11.6272029 45.7856642)
273388	7478477917	4111	peak	Elferstein - Sasso delle undici	POINT(11.2526067 46.2775967)
273389	7483124248	4111	peak	Col di Cagnon	POINT(11.6062153 45.837295)
273390	7483124249	4111	peak	Col Termine Rotto	POINT(11.6390499 45.8315554)
273391	7483124250	4111	peak	Col di Riondo	POINT(11.6364801 45.8364306)
273392	7483124251	4111	peak	Col dei Remi	POINT(11.6338026 45.8462389)
273412	7497868871	4111	peak	Fineilberg - Monte Finale	POINT(10.8079823 46.7481796)
273421	7499591505	4111	peak	Col di Mattio	POINT(11.6576324 45.8267725)
273422	7499591559	4111	peak	Monte Cimo	POINT(11.6737756 45.8247208)
273423	7500579666	4111	peak	Nördliche Seeböbenspitze - Cima Pian del Lago Nord	POINT(10.4813626 46.7654163)
273424	7500736958	4111	peak	Zwölferkopf - Cima Dodici	POINT(10.481654 46.7799108)
273425	7500822376	4111	peak	Salesates - Salisatis	POINT(10.5714029 46.7310429)
273454	7510208853	4111	peak	Col Tornà	POINT(11.6677336 45.8319044)
273455	7510208854	4111	peak	Col Forcella	POINT(11.6808331 45.8303789)
273552	7558155453	4111	peak	Der Hohe	POINT(12.2177102 47.0875335)
273628	7600118229	4111	peak	Tombola	POINT(11.2656425 46.130069)
273941	7620273136	4111	peak	El Cor	POINT(11.9009956 46.2891585)
274096	7632910831	4111	peak	Monte Picosta	POINT(11.667783 46.0544755)
274271	7652244384	4111	peak	\N	POINT(12.1388351 46.8439832)
274337	7652311085	4111	peak	\N	POINT(12.1320491 46.8478981)
274763	7730211577	4111	peak	Torre Aglio	POINT(12.0700735 46.5461478)
274794	7739038568	4111	peak	Cima Valonàt	POINT(11.695895 46.2624369)
274795	7739189612	4111	peak	Sentinella del Valonat	POINT(11.6926175 46.2623435)
274919	7742935575	4111	peak	Pilastro Est di Cece	POINT(11.688026 46.2621127)
274956	7750453165	4111	peak	Piz de Guda	POINT(11.9185383 46.4300977)
275144	7796863741	4111	peak	Bockberg	POINT(11.0542139 46.791984)
275196	7816466675	4111	peak	Dos del Nel	POINT(11.2672478 46.1315365)
275244	7822042296	4111	peak	Burger Bühel	POINT(11.6426523 46.7210391)
275368	7836014505	4111	peak	Rossruggen	POINT(11.1939956 46.7925256)
275442	7853532603	4111	peak	Pala Nord Est	POINT(12.2336948 46.5779198)
275443	7853532614	4111	peak	Punta Mosca	POINT(12.2267425 46.5909013)
275444	7853532615	4111	peak	Punta Elfie	POINT(12.2238886 46.5898138)
275445	7856110125	4111	peak	Westlicher Rofenbergkopf	POINT(10.7893926 46.7966181)
275446	7856124194	4111	peak	\N	POINT(10.7691757 46.7881458)
275447	7856124866	4111	peak	\N	POINT(10.7472157 46.7872597)
275448	7856128485	4111	peak	Südlicher Rofenbergkopf	POINT(10.7935186 46.8007089)
275523	7866432196	4111	peak	Crepa Rossa	POINT(11.9022937 46.399156)
275524	7866507327	4111	peak	Mesola	POINT(11.8755471 46.4725488)
275525	7866519669	4111	peak	Monte Colaz	POINT(11.9235525 46.4092887)
275595	7869331029	4111	peak	\N	POINT(10.9947502 46.8030917)
275859	7880433532	4111	peak	Col da Locia	POINT(11.634735 46.5682282)
275864	7880945899	4111	peak	\N	POINT(11.9588292 46.5161561)
275865	7881055259	4111	peak	Dente del Sief	POINT(11.9552757 46.4995367)
275868	7881151437	4111	peak	Testone del Rifugio	POINT(11.6647202 46.4783562)
275879	7881470865	4111	peak	Torre Travenanzes	POINT(12.0213243 46.547077)
275880	7881470866	4111	peak	Torre Fanis	POINT(12.0248949 46.5490398)
275881	7881487896	4111	peak	Piza de Campestrin Sud - Cima Campestrin Sud	POINT(12.0189259 46.5706184)
275882	7881487897	4111	peak	Piza de Campestrin Nord - Cima Campestrin Nord	POINT(12.0183618 46.5756401)
276118	7897510224	4111	peak	Karlotten Kofel	POINT(11.5435788 46.5436935)
276156	7902442923	4111	peak	Magerstein	POINT(12.0964727 46.8979448)
277257	7924913098	4111	peak	Cima delle Zirocole	POINT(11.8380623 46.2963877)
277258	7924913099	4111	peak	Cima di Val Grande	POINT(11.8341938 46.3007442)
277578	7927355893	4111	peak	\N	POINT(11.851665 46.3029645)
278010	7931333455	4111	peak	Col di Burella	POINT(11.8427311 46.3005591)
279097	7995750154	4111	peak	\N	POINT(11.7798643 46.5961558)
279179	8007179898	4111	peak	Mutti	POINT(12.1206329 47.0036379)
279590	8022948818	4111	peak	Bischofer	POINT(11.4824485 46.7140541)
279741	8026378950	4111	peak	Nieder	POINT(11.4517571 46.7824126)
279944	8053935493	4111	peak	Monte Campantile	POINT(11.5689844 45.8129923)
280087	8081693124	4111	peak	Kälbergarten - Col Magrei	POINT(11.74741 46.6467578)
280967	8112076856	4111	peak	Dos del Dorigo	POINT(11.2588325 46.0952889)
280992	8114982048	4111	peak	Cavallazza Piccola	POINT(11.7828903 46.280314)
281134	8132386196	4111	peak	Spitzhorn	POINT(11.1373389 46.7353068)
281512	8170603599	4111	peak	Ciastel de Chedul	POINT(11.8010367 46.5693452)
281515	8174153760	4111	peak	Zwölfernock - Dosso delle Dodici	POINT(11.468571 46.8920575)
281519	8184413712	4111	peak	Monte Vallina	POINT(11.9513977 45.9481285)
281695	8224335436	4111	peak	Muttergottes	POINT(11.5635315 46.3840265)
281795	8235767461	4111	peak	Col Molin	POINT(11.7616012 45.7962419)
281796	8235767462	4111	peak	Col Bastia	POINT(11.7672844 45.7976571)
281797	8235767463	4111	peak	\N	POINT(11.7697851 45.7939292)
281798	8235767464	4111	peak	\N	POINT(11.7643307 45.8049628)
281807	8235788293	4111	peak	Monte Costa	POINT(11.7009173 45.7857548)
281936	8246106599	4111	peak	Glanvellturm	POINT(12.1813247 46.6732537)
282067	8262410120	4111	peak	Crusc da Rit	POINT(11.945269 46.665118)
282068	8263980900	4111	peak	Col d'Arcogn	POINT(11.915675 46.6309201)
282952	8291602016	4111	peak	Schlichten	POINT(12.2897875 46.7718618)
283250	8310818295	4111	peak	Col del Fenilon	POINT(11.7056931 45.8599714)
283258	8312535497	4111	peak	Migòn de le Père	POINT(11.5821085 46.3477972)
283277	8315148481	4111	peak	Cima de le Mandre	POINT(11.7173395 46.3476439)
283278	8315148482	4111	peak	Le Cune	POINT(11.6902369 46.3443144)
283353	8320806718	4111	peak	Torre Roma	POINT(11.8202641 46.4991018)
283354	8320836935	4111	peak	Sass de Forcia Occidentale	POINT(11.8124624 46.5005716)
283355	8320836936	4111	peak	Sass de Forcia di Mezzo	POINT(11.8173479 46.5002017)
283356	8320836937	4111	peak	Sass de Forcia Orientale	POINT(11.8217159 46.5014536)
283359	8322098982	4111	peak	Spiz del Gronton	POINT(11.7437232 46.3536328)
283420	8330028635	4111	peak	Zerzer Köpfl - Cima di Zerzer	POINT(10.6212852 46.7696781)
283421	8330064041	4111	peak	Ochsenberg - Monte dei Buoi	POINT(10.5923052 46.7914463)
283422	8330251773	4111	peak	Cima di Pleres - Pleresspitze	POINT(10.6752703 46.7596187)
283423	8330276740	4111	peak	La Rupe - Kleinberg	POINT(10.6463025 46.7569911)
283510	8350228968	4111	peak	Ötsch - Cima d'Accia	POINT(11.3714675 46.8036567)
283665	8362042237	4111	peak	\N	POINT(11.2778551 46.7862493)
283674	8363876133	4111	peak	Geröllspitz	POINT(11.398939 46.7996483)
283687	8366824259	4111	peak	Hoacher Facknzond	POINT(11.5815997 46.9215412)
283925	8400902203	4111	peak	Seewassernock	POINT(11.885212 46.9218104)
283984	8404599850	4111	peak	Rotlahner	POINT(12.3064393 46.8404652)
284135	8425972647	4111	peak	Sas da la Crousc	POINT(11.694761 46.3857236)
284202	8438328636	4111	peak	Hochsäge	POINT(11.6507047 46.9511907)
286173	8570205406	4111	peak	Casteleri	POINT(11.2263907 46.1554119)
286174	8570222847	4111	peak	Castel	POINT(11.2258889 46.143784)
286179	8572278309	4111	peak	Dos dei Lovi	POINT(11.3331581 46.1822121)
286180	8572547706	4111	peak	Dos de le Salare	POINT(11.2778269 46.1344623)
286181	8572562994	4111	peak	Sas Bianch	POINT(11.2660186 46.11148)
286191	8579678082	4111	peak	Dos dei Ronchi	POINT(11.2435949 46.1180671)
286465	8639896444	4111	peak	Dos Entrà i Crozzi	POINT(11.2491481 46.1023851)
286466	8640567423	4111	peak	\N	POINT(11.5069524 46.9461855)
286940	8757697230	4111	peak	Pfeffersberg - Monteponente	POINT(11.6189148 46.7232044)
287038	8773236235	4111	peak	Am Gstrahl - Monte Castrale	POINT(11.4180152 46.5403826)
287118	8789962814	4111	peak	Valdaschlikopf	POINT(10.4203517 46.6952297)
287374	8814380954	4111	peak	Cima Valbona	POINT(11.5586057 46.3610568)
287977	8830154872	4111	peak	Cucal	POINT(11.485938 46.3097826)
289586	8866847174	4111	peak	Turnerkamp - Cima di Campo	POINT(11.8097514 46.9901859)
289594	8868115131	4111	peak	Nusserkopf	POINT(11.6352148 46.9978338)
290148	8893195205	4111	peak	Fisell	POINT(12.2900225 46.8046027)
290149	8893195643	4111	peak	Plankfeldspitz	POINT(12.2737613 46.8843454)
290205	8899263031	4111	peak	Westlicher Zwillingskopf - Testa Gemella Occidentale	POINT(12.1859595 47.0921462)
290206	8899263060	4111	peak	Pfaffenschneidkopf - Cima del Prete	POINT(12.1782244 47.0887028)
290207	8899263149	4111	peak	Großer Tauernkopf	POINT(12.1698777 47.0869345)
290208	8899263213	4111	peak	Kleiner Tauernkopf	POINT(12.1650159 47.0834566)
290210	8899266361	4111	peak	Möselekopf	POINT(11.7805315 46.9887407)
290211	8899266509	4111	peak	Muttenock - Monte Muta	POINT(11.7643402 46.9727486)
290212	8899266552	4111	peak	Breitnock - Dosso Largo	POINT(11.7580395 46.9728111)
290213	8899267314	4111	peak	Grawandkofel	POINT(11.6347806 47.0033561)
290214	8899267653	4111	peak	Kluppen - Cluppe	POINT(11.6031286 47.0066544)
290242	8901083069	4111	peak	Ausserrodelkunke	POINT(12.2312308 46.8801779)
290243	8901084076	4111	peak	Patscher Schneid	POINT(12.1576841 46.9239667)
290244	8901084759	4111	peak	Großer Rotstein	POINT(12.1477712 46.9531753)
290245	8901084919	4111	peak	Kleiner Rotstein	POINT(12.1381436 46.9564822)
290246	8901086449	4111	peak	Kemater Spitz	POINT(12.1800895 47.0254659)
290247	8901086751	4111	peak	Virgenkopf	POINT(12.2124302 47.0416172)
290248	8901086920	4111	peak	Untere Rötspitze	POINT(12.2095291 47.0328489)
291921	8916993400	4111	peak	Totenrücken	POINT(11.4397965 46.6626211)
292149	8932450594	4111	peak	\N	POINT(11.3124096 46.6950858)
292187	8938746490	4111	peak	Punta Erbing	POINT(12.1530354 46.5694263)
292189	8941010999	4111	peak	Croda de Longes	POINT(12.1386534 46.5755229)
292190	8941011000	4111	peak	Testa del Bartoldo	POINT(12.1458954 46.5709281)
292191	8941011001	4111	peak	Croda dei Zestelis	POINT(12.1507072 46.5700062)
292216	8945388249	4111	peak	Innichriedlknoten - Crodon di San Candido	POINT(12.3233451 46.6509489)
292348	8949004536	4111	peak	\N	POINT(11.7425194 46.2678255)
292350	8949433145	4111	peak	\N	POINT(11.1658116 46.7910859)
293159	8971457097	4111	peak	Östliche Bruggerspitze	POINT(11.89693 46.8627499)
294379	8996527233	4111	peak	Spitzkofel	POINT(12.0541388 46.7059623)
294429	8999115543	4111	peak	\N	POINT(11.1318955 46.7912822)
294510	9009198122	4111	peak	Oberettesspitz	POINT(10.7283958 46.7672248)
294975	9017203745	4111	peak	Mittlerer Rautkofel - Monte Rudo di Mezzo	POINT(12.2654922 46.6455579)
294976	9017203746	4111	peak	Westlicher Rautkofel - Monte Rudo Ovest	POINT(12.2607879 46.6462274)
294977	9017203747	4111	peak	Teston di Monte Rudo	POINT(12.2559952 46.6455005)
295733	9050985770	4111	peak	\N	POINT(12.3167491 46.6301994)
296183	9082340125	4111	peak	\N	POINT(11.713427 46.2605079)
296239	9086027117	4111	peak	\N	POINT(11.7164685 46.2609588)
296296	9092310101	4111	peak	Sas della Gnapa	POINT(11.2455074 46.2774602)
296297	9092310102	4111	peak	Sas delle Nove	POINT(11.2450378 46.276463)
296481	9105800157	4111	peak	Zigerpallen	POINT(10.469132 46.75322)
296798	9111462863	4111	peak	\N	POINT(10.4416697 46.7520457)
296799	9111494560	4111	peak	Vallungspitz	POINT(10.4559628 46.7750479)
296816	9115034496	4111	peak	Torre Bettega	POINT(11.838105 46.2497816)
296842	9118336156	4111	peak	Cros del Cuc	POINT(11.306388 46.1755789)
296951	9127289183	4111	peak	Vermungspitz	POINT(10.4654971 46.7375423)
296952	9127289184	4111	peak	Vermungkopf	POINT(10.4551139 46.7412033)
296991	9128887442	4111	peak	\N	POINT(11.7100494 46.2730735)
296992	9128887443	4111	peak	\N	POINT(11.7114935 46.2708136)
297431	9155790434	4111	peak	Punta della Lucche	POINT(11.2078142 45.8008099)
297432	9155852693	4111	peak	Torre Gabrisa	POINT(11.217336 45.7941517)
297433	9155852694	4111	peak	Punta del Vècio	POINT(11.2167084 45.7932699)
297439	9155906740	4111	peak	Fratòn di Sorapache	POINT(11.214568 45.7922899)
297440	9155984429	4111	peak	Soglio della Rasta	POINT(11.2268686 45.7912987)
297508	9165472325	4111	peak	Gipfelkreuz Helm	POINT(12.387022 46.7149805)
297643	9179645843	4111	peak	Doss Colvere	POINT(11.6987042 46.3595458)
297646	9181275144	4111	peak	\N	POINT(11.751379 46.696516)
297817	9200469128	4111	peak	I Gemelli	POINT(12.2882777 46.5748813)
297820	9200908595	4111	peak	Cima Cadin del Deserto	POINT(12.2925746 46.5764374)
297821	9200908596	4111	peak	Campanile Dulfer	POINT(12.2862285 46.5751026)
297822	9200920573	4111	peak	Campanile Verzi	POINT(12.2834283 46.5761351)
297823	9200924051	4111	peak	Punta Cadin dele Pere	POINT(12.2875428 46.5739705)
297824	9202538401	4111	peak	Cima Punta Ellie	POINT(12.2804055 46.581712)
297825	9202538402	4111	peak	Paracarro	POINT(12.281422 46.5823057)
297826	9202666760	4111	peak	Castelletto dei Tocci	POINT(12.2855151 46.5899465)
297827	9202666761	4111	peak	Cadin dei Tocci SE	POINT(12.2839594 46.5907206)
297828	9202666762	4111	peak	Cadin dei Tocci Nord Ovest	POINT(12.2829616 46.5913252)
297829	9202678085	4111	peak	Cadin del Rifugio	POINT(12.287634 46.5864147)
297830	9202796265	4111	peak	Cima dei Camosci	POINT(12.2787183 46.5832127)
297831	9202796266	4111	peak	Cima d'Antorno	POINT(12.2779915 46.5844865)
297833	9202831445	4111	peak	Punta degli Spiriti	POINT(12.276535 46.5853123)
297834	9202856774	4111	peak	Il Gobbo	POINT(12.2809392 46.5806649)
297835	9202887393	4111	peak	Punta Anna	POINT(12.2836804 46.5804492)
297836	9202899742	4111	peak	Castello Incantato	POINT(12.2851396 46.5830523)
297837	9202899743	4111	peak	Torrione Alvise	POINT(12.2857457 46.5836274)
297838	9202899744	4111	peak	Pianoro dei Tocci	POINT(12.2855151 46.581253)
297839	9202899745	4111	peak	Torre Leo	POINT(12.2810492 46.5800639)
297840	9203007739	4111	peak	Torre de Donato	POINT(12.2911584 46.5842911)
297841	9203007740	4111	peak	Torre della Forcella	POINT(12.2922581 46.5838818)
297854	9205475052	4111	peak	Torre Edoarda	POINT(11.6231221 46.423637)
297855	9206416042	4111	peak	Monte Linta	POINT(11.5822123 45.7965303)
297856	9207631990	4111	peak	Piz Armentarola	POINT(11.9750963 46.5668834)
297857	9207631991	4111	peak	Parei dl'Cir - I° Pilastro	POINT(11.9777329 46.5678386)
297858	9207647336	4111	peak	Van da Bisces - II° Pilastro	POINT(11.9849956 46.5665017)
297859	9207647337	4111	peak	Banc dla Stlu - IV° Pilastro	POINT(11.9884819 46.5666538)
297862	9208314670	4111	peak	4. Ciampanil dl Sela - 4. Sellaturm - IV° Torre del Sella	POINT(11.7790255 46.5129972)
297863	9208332661	4111	peak	Fiechtl-Turm - Torre Fiechtl	POINT(11.7864552 46.5187088)
297864	9208342725	4111	peak	Punta Clark	POINT(11.8079156 46.5585753)
297882	9212185397	4111	peak	Kempspitze	POINT(11.792826 46.8783669)
297952	9216813240	4111	peak	Punta Col de Varda	POINT(12.273708 46.5728163)
