index,address,city,Name,Latitude,Longitude,landform_type
landf_607,"541, San Giovanni di Fassa - Sèn Jan, Comun General de Fascia, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",San Giovanni di Fassa-Sen Jan,Winklerturm - Torre Winkler,46.4608877,11.6259109,mountain
landf_608,"Moena, Comun General de Fascia, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38035, Italia",Moena,Punta de le Valate,46.405328,11.7976777,mountain
landf_609,"Cima Uomo, P02, Soraga di Fassa, Comun General de Fascia, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",Soraga di Fassa,Om Gran,46.4036798,11.7998218,mountain
landf_610,"Cima Uomo, P02, Soraga di Fassa, Comun General de Fascia, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",Soraga di Fassa,L'Om Picol,46.3982788,11.7994141,mountain
landf_611,"I sentieri dell'amicizia, Sentiero alternativo per il passo Cirelle, Fuciade, Soraga di Fassa, Comun General de Fascia, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",Soraga di Fassa,Palon de Jigolé,46.4084854,11.8275513,mountain
landf_612,"Cros del Feudo, 50, Predazzo, Comunità territoriale della Val di Fiemme, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38037, Italia",Predazzo,Cima Feudo,46.3579325,11.5699125,mountain
landf_613,"Cros del Feudo, 50, Predazzo, Comunità territoriale della Val di Fiemme, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38037, Italia",Predazzo,Piz dei Mus Primo,46.3594984,11.5737608,mountain
landf_614,"50, Predazzo, Comunità territoriale della Val di Fiemme, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38037, Italia",Predazzo,Piz dei Mus Secondo,46.3599813,11.5791044,mountain
landf_615,"Bivacco Latemar Attilio Sieff, Via Ferrata dei Campanili del Latemar, Predazzo, Comunità territoriale della Val di Fiemme, Provincia di Trento, Trentino-Alto Adige/Südtirol, 39056, Italia",Predazzo,Zan de Montagna,46.3696206,11.5681694,mountain
landf_616,"50, Predazzo, Comunità territoriale della Val di Fiemme, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38037, Italia",Predazzo,Torre dei Muss,46.3607875,11.5830956,mountain
landf_617,"Via Ferrata dei Campanili del Latemar, Predazzo, Comunità territoriale della Val di Fiemme, Provincia di Trento, Trentino-Alto Adige/Südtirol, 39056, Italia",Predazzo,Cima di Valsorda,46.3643984,11.5587063,mountain
landf_618,"Via Ferrata dei Campanili del Latemar, Predazzo, Comunità territoriale della Val di Fiemme, Provincia di Trento, Trentino-Alto Adige/Südtirol, 39056, Italia",Predazzo,Eggentaler Horn - Corno d'Ega,46.3719114,11.5567916,mountain
landf_619,"Via Ferrata dei Campanili del Latemar, Predazzo, Comunità territoriale della Val di Fiemme, Provincia di Trento, Trentino-Alto Adige/Südtirol, 39056, Italia",Predazzo,Cima del Forcellone - Erzlahnspitze,46.3787665,11.5622885,mountain
landf_620,"Baito La Bassa, 62, Tesero, Comunità territoriale della Val di Fiemme, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38038, Italia",Tesero,Censi,46.3261258,11.5372761,mountain
landf_621,"Armentagiola, Tesero, Comunità territoriale della Val di Fiemme, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38038, Italia",Tesero,Doss dei Branchi,46.3203954,11.5283209,mountain
landf_622,"515B, Predazzo, Comunità territoriale della Val di Fiemme, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38037, Italia",Predazzo,Pelenzana,46.3180175,11.5669676,mountain
landf_623,"Baito de le Pisancae, Sentiero attrezzato Attilio Sieff, Ziano di Fiemme, Comunità territoriale della Val di Fiemme, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38038, Italia",Ziano di Fiemme,Pisancae,46.306425,11.5586717,mountain
landf_624,"Ciadinon, Moena, Comun General de Fascia, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38035, Italia",Moena,Grontonel,46.3607219,11.7272709,mountain
landf_625,"Fango, Moena, Comun General de Fascia, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38035, Italia",Moena,Camel,46.3640178,11.7389141,mountain
landf_626,"Ciamp de Ors, Moena, Comun General de Fascia, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38035, Italia",Moena,Pamberg,46.3653121,11.7483005,mountain
landf_627,"Valon Bianch, Canazei, Comun General de Fascia, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38032, Italia",Canazei,Piz Gralba,46.5210068,11.792511,mountain
landf_628,"Valon Bianch, Canazei, Comun General de Fascia, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38032, Italia",Canazei,Piz Beguz,46.5277578,11.800367,mountain
landf_629,"Valon Bianch, Canazei, Comun General de Fascia, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38032, Italia",Canazei,Torre di Roces,46.5153532,11.8053089,mountain
landf_630,"Valon Bianch, Canazei, Comun General de Fascia, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38032, Italia",Canazei,Torre di Siela,46.5144082,11.7986356,mountain
landf_631,"Valon del Fos, Canazei, Comun General de Fascia, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38032, Italia",Canazei,P. ta de Joel,46.5017131,11.8230407,mountain
landf_632,"Traccia Sentiero Lago Pisorno - Agnelessa, Mezzano, Comunità di Primiero, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",Mezzano,Cima di Grugola,46.2006408,11.7586464,mountain
landf_633,"541, San Giovanni di Fassa - Sèn Jan, Comun General de Fascia, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",San Giovanni di Fassa-Sen Jan,Stabelerturm - Torre Stabeler,46.4609653,11.6252243,mountain
landf_634,"Via Ferrata Laurenzi, Mazzin, Comun General de Fascia, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",Mazzin - Mazin,Mittlere Grasleitenspitze - Cima del Principe,46.4868528,11.6372182,mountain
landf_635,"541, San Giovanni di Fassa - Sèn Jan, Comun General de Fascia, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",San Giovanni di Fassa-Sen Jan,Nordturm - Torre Nord,46.4623807,11.626975,mountain
landf_636,"541, San Giovanni di Fassa - Sèn Jan, Comun General de Fascia, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",San Giovanni di Fassa-Sen Jan,Schartenturm - Torre del Passo,46.4640151,11.6281293,mountain
landf_637,"Castelrotto, Scalette, Sièga, L'oro, Tomaselli, Castel Ivano, Comunità Valsugana e Tesino, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38059, Italia",Castel Ivano,Col dei Trenti,46.0669388,11.5265244,mountain
landf_638,"Vallon delle Lede, Tonadico, Primiero San Martino di Castrozza, Comunità di Primiero, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",San Martino di Castrozza,Cima La Fradusta,46.2510705,11.8734312,mountain
landf_639,"Pedemonte, Tonadico, Primiero San Martino di Castrozza, Comunità di Primiero, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38054, Italia",San Martino di Castrozza,Sass Maòr,46.2326015,11.8487277,mountain
landf_640,"Sentiero Vani Alti, Tonadico, Primiero San Martino di Castrozza, Comunità di Primiero, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",San Martino di Castrozza,Sass d'Ortiga,46.237333,11.9160665,mountain
landf_641,"Sentiero per Moregna - Giovanni Fifol, Predazzo, Comunità territoriale della Val di Fiemme, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",Predazzo,Cima di Valbona,46.2559238,11.6496235,mountain
landf_642,"nuova variante della mulattiera di Sadole causa interruzione vecchia mulattiera, Ziano di Fiemme, Comunità territoriale della Val di Fiemme, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",Ziano di Fiemme,Mandriccione,46.251208,11.5884607,mountain
landf_643,"nuova variante della mulattiera di Sadole causa interruzione vecchia mulattiera, Ziano di Fiemme, Comunità territoriale della Val di Fiemme, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",Ziano di Fiemme,Beco dei Slavaci,46.2543037,11.5898777,mountain
landf_644,"nuova variante della mulattiera di Sadole causa interruzione vecchia mulattiera, Ziano di Fiemme, Comunità territoriale della Val di Fiemme, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",Ziano di Fiemme,Camin,46.248853,11.5867337,mountain
landf_645,"Sentiero Attrezzato Fiamme Gialle, Tonadico, Primiero San Martino di Castrozza, Comunità di Primiero, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",San Martino di Castrozza,Croda Granda,46.2487483,11.9290873,mountain
landf_646,"Vallon delle Lede, Tonadico, Primiero San Martino di Castrozza, Comunità di Primiero, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",San Martino di Castrozza,Sasso delle Lede,46.2392501,11.8735956,mountain
landf_647,"Pedemonte, Tonadico, Primiero San Martino di Castrozza, Comunità di Primiero, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38054, Italia",San Martino di Castrozza,Cima Canali,46.2439504,11.8636961,mountain
landf_648,"Sentiero attrezzato ""Achille Gadler"", San Martino di Castrozza, Primiero San Martino di Castrozza, Comunità di Primiero, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",San Martino di Castrozza,C. Stradòn,46.2841153,11.74977,mountain
landf_649,"Val Cremana, San Martino di Castrozza, Primiero San Martino di Castrozza, Comunità di Primiero, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",San Martino di Castrozza,Bragaröl,46.2794043,11.7220088,mountain
landf_650,"Predazzo, Comunità territoriale della Val di Fiemme, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38037, Italia",Predazzo,Castel,46.2793926,11.686541,mountain
landf_651,"Sentiero Passo Regade, Tonadico, Primiero San Martino di Castrozza, Comunità di Primiero, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",San Martino di Castrozza,Cima Feltraio,46.2125058,11.9013499,mountain
landf_652,"Sentiero Vani Alti, Tonadico, Primiero San Martino di Castrozza, Comunità di Primiero, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",San Martino di Castrozza,Cima Sant'Anna,46.2405623,11.9134047,mountain
landf_653,"Busa dei Slavaci, Predazzo, Comunità territoriale della Val di Fiemme, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",Predazzo,Dos de le Nòre,46.2670854,11.6422305,mountain
landf_654,"LO4, Cavalese, Comunità territoriale della Val di Fiemme, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",Cavalese,Corde de Bombasèl,46.2258724,11.5115559,mountain
landf_655,"Pian delle Lede, Tonadico, Primiero San Martino di Castrozza, Comunità di Primiero, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",San Martino di Castrozza,Cima Sforcelloni,46.2297778,11.9130351,mountain
landf_656,"Pedemonte, Tonadico, Primiero San Martino di Castrozza, Comunità di Primiero, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38054, Italia",San Martino di Castrozza,Cima Wilma,46.2464475,11.8649815,mountain
landf_657,"Ziano di Fiemme, Comunità territoriale della Val di Fiemme, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38030, Italia",Ziano di Fiemme,I Becari,46.2688686,11.617978,mountain
landf_658,"Sentiero Passo Regade, Tonadico, Primiero San Martino di Castrozza, Comunità di Primiero, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",San Martino di Castrozza,Cima d'Oltro,46.2207565,11.9068508,mountain
landf_659,"Vallon delle Lede, Tonadico, Primiero San Martino di Castrozza, Comunità di Primiero, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",San Martino di Castrozza,Cima d'Ostio,46.2337853,11.8791881,mountain
landf_660,"Buse Alte, Tonadico, Primiero San Martino di Castrozza, Comunità di Primiero, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",San Martino di Castrozza,Cima di Lastéi,46.2477428,11.8917202,mountain
landf_661,"Vallon delle Lede, Tonadico, Primiero San Martino di Castrozza, Comunità di Primiero, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",San Martino di Castrozza,Cima di Sèdole,46.2349103,11.8840293,mountain
landf_662,"Sentiero Vani Alti, Tonadico, Primiero San Martino di Castrozza, Comunità di Primiero, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",San Martino di Castrozza,Cime Vani Alti,46.2438976,11.9208561,mountain
landf_663,"Sentiero Attrezzato Fiamme Gialle, Tonadico, Primiero San Martino di Castrozza, Comunità di Primiero, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",San Martino di Castrozza,Cime del Coro,46.2507768,11.9145338,mountain
landf_664,"SS347, Padreterno, Tonadico, Primiero San Martino di Castrozza, Comunità di Primiero, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",San Martino di Castrozza,Col Molinai,46.1970686,11.9084468,mountain
landf_665,"Mostra fotografica ""Guerra alla Guerra"", Variante 609, San Giovanni di Fassa - Sèn Jan, Comun General de Fascia, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",Moena,Castello di Costabella,46.4034414,11.7879596,mountain
landf_666,"Sentiero Passo Regade, Tonadico, Primiero San Martino di Castrozza, Comunità di Primiero, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",San Martino di Castrozza,Le Rocchette,46.2168215,11.9045548,mountain
landf_667,"Banch de la Campagnacia, Strada di Rusci, San Giovanni di Fassa - Sèn Jan, Comun General de Fascia, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",Moena,Cima di Costabella,46.4040014,11.7792887,mountain
landf_668,"trincea, Torcegno, Comunità Valsugana e Tesino, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",Torcegno,Cima Cavè,46.11156,11.38523,mountain
landf_669,"Forcella Viosa o Sternozzena, Strada forestale Viosa, Castello Tesino, Comunità Valsugana e Tesino, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",Castello Tesino,Cima Spiaz,46.1358531,11.6683742,mountain
landf_670,"Pian delle Lede, Tonadico, Primiero San Martino di Castrozza, Comunità di Primiero, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",San Martino di Castrozza,Pala dei Colombi,46.2427956,11.8958879,mountain
landf_671,"Pian delle Lede, Tonadico, Primiero San Martino di Castrozza, Comunità di Primiero, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",San Martino di Castrozza,Pala del Rifugio,46.2378821,11.9095542,mountain
landf_672,"Strada forestale Fraton Alto, Tonadico, Primiero San Martino di Castrozza, Comunità di Primiero, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",San Martino di Castrozza,Pale del Garfol,46.1825464,11.9224158,mountain
landf_673,"Parcheggio Parco, Via per la Panarotta, Assizzi, Pergine Valsugana, Comunità Alta Valsugana e Bersntol, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38057, Italia",Pergine Valsugana,Dòs de Valàr,46.0540405,11.2568142,mountain
landf_674,"Bait Toal Mason, SS346, Moena, Comun General de Fascia, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38035, Italia",Moena,Lom,46.3769866,11.7167976,mountain
landf_675,"Passo Scalet, Sentiero Baraccamenti Baitol, Telve, Comunità Valsugana e Tesino, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",Telve,Col del Craiz,46.1673207,11.3883,mountain
landf_676,"Busa dei Campedei, Bedollo, Comunità Alta Valsugana e Bersntol, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38043, Italia",Bedollo,Oltnmonn,46.1515477,11.3553743,mountain
landf_677,"trincea, Torcegno, Comunità Valsugana e Tesino, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",Torcegno,Cima delle Lepri,46.1136,11.38537,mountain
landf_678,"Senter de Vall'orca, Molino Sassi Grandi, Pergine Valsugana, Comunità Alta Valsugana e Bersntol, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38042, Italia",Pergine Valsugana,Dos dei Maregi,46.0982963,11.2479526,mountain
landf_679,"Pian delle Lede, Tonadico, Primiero San Martino di Castrozza, Comunità di Primiero, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",San Martino di Castrozza,Punta della Madonna,46.231675,11.9122487,mountain
landf_680,"Sass delle Parole, Strada forestale Socina, Bedollo, Comunità Alta Valsugana e Bersntol, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38043, Italia",Bedollo,Piz Comboni,46.1879155,11.3084422,mountain
landf_681,"Postazione italiana, E628, Moena, Comun General de Fascia, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38035, Italia",Moena,Col de le Palue,46.3674894,11.7624856,mountain
landf_682,"Sentiero per Moregna - Giovanni Fifol, Predazzo, Comunità territoriale della Val di Fiemme, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",Predazzo,Cima Puchtateinz,46.2578925,11.6302893,mountain
landf_683,"La trincea 2425m, Al lago Gronton, Moena, Comun General de Fascia, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38035, Italia",Moena,Cima di Lusia - Cimon de Lujia,46.3462454,11.7291805,mountain
landf_684,"Sentiero Passo Regade, Tonadico, Primiero San Martino di Castrozza, Comunità di Primiero, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",San Martino di Castrozza,Tacca Bianca,46.2110724,11.8933605,mountain
landf_685,"passaggio molto esposto, Strada forestale Pinteri, Mezzano, Comunità di Primiero, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",Mezzano,Monte Zoccare Alto,46.1294804,11.8976135,mountain
landf_686,"Normale cima Mastorna Orientale, Tonadico, Primiero San Martino di Castrozza, Comunità di Primiero, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",San Martino di Castrozza,Cima Mastorna Orientale,46.2515512,11.8972716,mountain
landf_687,"Sentiero Vani Alti, Tonadico, Primiero San Martino di Castrozza, Comunità di Primiero, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",San Martino di Castrozza,Sass da Camp,46.2435761,11.9243635,mountain
landf_688,"Passo Fregasoga, Sentiero Baraccamenti Baitol, Telve, Comunità Valsugana e Tesino, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",Telve,Crozi de la Busona,46.1802085,11.3814389,mountain
landf_689,"Passo delle Regade, Sentiero Passo Regade, Tonadico, Primiero San Martino di Castrozza, Comunità di Primiero, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",San Martino di Castrozza,Cima Regade,46.2088287,11.896926,mountain
landf_690,"Sentiero Prima Guerra Mondiale, Frassilongo - Garait, Comunità Alta Valsugana e Bersntol, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",Frassilongo,Jechl,46.0772584,11.3435799,mountain
landf_691,"Bedolé, Strada forestale Cosaipi, Transacqua, Primiero San Martino di Castrozza, Comunità di Primiero, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38054, Italia",San Martino di Castrozza,Bedolé,46.1837619,11.8029481,mountain
landf_692,"Strada Forestale Giasinozza, Transacqua, Primiero San Martino di Castrozza, Comunità di Primiero, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",San Martino di Castrozza,Cima Palughet,46.1818225,11.9116243,mountain
landf_693,"Croce del Padela, Strada forestale Roncon, Transacqua, Primiero San Martino di Castrozza, Comunità di Primiero, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38054, Italia",San Martino di Castrozza,Croce di Padela,46.1658692,11.86704,mountain
landf_694,"P02, Soraga di Fassa, Comun General de Fascia, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",Soraga di Fassa,Cima Cadine,46.4108745,11.8171836,mountain
landf_695,"Strada Forestale Giasinozza, Giasinozza, Transacqua, Primiero San Martino di Castrozza, Comunità di Primiero, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",San Martino di Castrozza,Col Guion,46.1607089,11.8649352,mountain
landf_696,"Frazione Slaghenaufi, Slaghenaufi, Lavarone, Magnifica Comunità degli Altipiani Cimbri, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38046, Italia",Lavarone,Monte Cimon,45.9654493,11.2667211,mountain
landf_697,"Strada forestale Pretecasa - Stadel, Transacqua, Primiero San Martino di Castrozza, Comunità di Primiero, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38054, Italia",San Martino di Castrozza,Colle Cenguei,46.1787056,11.8620822,mountain
landf_698,"Pont de la Rio, Sover, Comunità della Valle di Cembra, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38092, Italia",Sover,Castelét,46.220415,11.3037624,mountain
landf_699,"Strada Provinciale 12 di Vignola e Panarotta, La Gadainera, Stal, Vignola, Vignola Falesina, Comunità Alta Valsugana e Bersntol, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38056, Italia",Vignola,Semper Spitz,46.0512949,11.2941352,mountain
landf_700,"Sentiero Baraccamenti Baitol, Telve, Comunità Valsugana e Tesino, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",Telve,Campanile del Baitol,46.1618941,11.3819426,mountain
landf_701,"Strada forestale Roncon, Transacqua, Primiero San Martino di Castrozza, Comunità di Primiero, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38054, Italia",San Martino di Castrozza,Colle Stiozze,46.1789028,11.8683247,mountain
landf_702,"non segnato, Pieve Tesino, Comunità Valsugana e Tesino, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",Pieve Tesino,Sasso Largo,46.1588034,11.6065407,mountain
landf_703,"Rifugio Capanna al Ghiacciaio, 31, Via Ferrata Marmolada Cresta Ovest, Canazei, Comun General de Fascia, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38032, Italia",Canazei,Sas da les doudesc,46.446453,11.865257,mountain
landf_704,"Serauta, Canazei, Comun General de Fascia, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",Canazei,Sas da les Undesc,46.4450163,11.8737969,mountain
landf_705,"Pisa Bòi, Strada forestale Molinazza, Niosa, Transacqua, Primiero San Martino di Castrozza, Comunità di Primiero, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38054, Italia",San Martino di Castrozza,Sanguarna,46.1782524,11.8506573,mountain
landf_706,"Croce del Padela, Strada forestale Roncon, Transacqua, Primiero San Martino di Castrozza, Comunità di Primiero, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38054, Italia",San Martino di Castrozza,Sasso Padella,46.1647465,11.8643702,mountain
landf_707,"Val Cesure, Transacqua, Primiero San Martino di Castrozza, Comunità di Primiero, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",San Martino di Castrozza,Cima Spizòti,46.1488995,11.892291,mountain
landf_708,"Val Sbrendòle, Transacqua, Primiero San Martino di Castrozza, Comunità di Primiero, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",San Martino di Castrozza,Cima Spizòti,46.1503256,11.8913566,mountain
landf_709,"Col di S. Piero, Strada forestale Neva, Malga Neva Seconda, Transacqua, Primiero San Martino di Castrozza, Comunità di Primiero, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",San Martino di Castrozza,Col San Pietro,46.1504895,11.9009939,mountain
landf_710,"Val del Mat, Transacqua, Primiero San Martino di Castrozza, Comunità di Primiero, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",San Martino di Castrozza,Costa di Cogn,46.165522,11.8996456,mountain
landf_711,"Strada forestale Neva, Malga Neva Seconda, Transacqua, Primiero San Martino di Castrozza, Comunità di Primiero, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",San Martino di Castrozza,Monte Neva,46.1561816,11.9093502,mountain
landf_712,"traccia per Passo diavoli, Castello Tesino, Comunità Valsugana e Tesino, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",Castello Tesino,Cima della Banca,46.171557,11.6121375,mountain
landf_713,"Masgerom, Pieve Tesino, Comunità Valsugana e Tesino, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",Pieve Tesino,Montalon,46.1909887,11.5081144,mountain
landf_714,"Strada forestale Lavinaia, Toè, Transacqua, Primiero San Martino di Castrozza, Comunità di Primiero, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",San Martino di Castrozza,Colspiz,46.1833244,11.8908212,mountain
landf_715,"Sentiero del Monte Picosta, Castello Tesino, Comunità Valsugana e Tesino, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38053, Italia",Castello Tesino,Monte Picosta,46.0544755,11.667783,mountain
landf_716,"E349 - Sentiero attrezzato ""Achille Gadler"", Predazzo, Comunità territoriale della Val di Fiemme, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",Predazzo,Cima Valonàt,46.2624369,11.695895,mountain
landf_717,"E349 - Sentiero attrezzato ""Achille Gadler"", Predazzo, Comunità territoriale della Val di Fiemme, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",Predazzo,Sentinella del Valonat,46.2623435,11.6926175,mountain
landf_718,"E349 - Sentiero attrezzato ""Achille Gadler"", Predazzo, Comunità territoriale della Val di Fiemme, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",Predazzo,Pilastro Est di Cece,46.2621127,11.688026,mountain
landf_719,"Transacqua, Primiero San Martino di Castrozza, Comunità di Primiero, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38054, Italia",San Martino di Castrozza,Dalàibol,46.2011865,11.8946695,mountain
landf_720,"Via Ferrata delle Trincee, Canazei, Comun General de Fascia, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",Canazei,Mesola,46.4725488,11.8755471,mountain
landf_721,"13, Untere Kugelalm - Malga Cùgola bassa, Unterradein - Redagno di Sotto, Ville di Fiemme, Comunità territoriale della Val di Fiemme, Provincia di Trento, Trentino-Alto Adige/Südtirol, 39040, Italia",Castello di Fiemme,Cugola,46.3241664,11.4317083,mountain
landf_722,"Strada Val Venegia, San Martino di Castrozza, Primiero San Martino di Castrozza, Comunità di Primiero, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",San Martino di Castrozza,Cima di Val Grande,46.3007442,11.8341938,mountain
landf_723,"Via Maso Monte Calvo, Mas del Ghiga, Pergine Valsugana, Comunità Alta Valsugana e Bersntol, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38042, Italia",Pergine Valsugana,Dos del Dorigo,46.0952889,11.2588325,mountain
landf_724,"Forcella Cavallazza, 15, San Martino di Castrozza, Primiero San Martino di Castrozza, Comunità di Primiero, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",San Martino di Castrozza,Cavallazza Piccola,46.280314,11.7828903,mountain
landf_725,"Via Ferrata dei Campanili del Latemar, Predazzo, Comunità territoriale della Val di Fiemme, Provincia di Trento, Trentino-Alto Adige/Südtirol, 39056, Italia",Predazzo,Muttergottes,46.3840265,11.5635315,mountain
landf_726,"50, Predazzo, Comunità territoriale della Val di Fiemme, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38037, Italia",Predazzo,Migòn de le Père,46.3477972,11.5821085,mountain
landf_727,"Al lago Gronton, Moena, Comun General de Fascia, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38035, Italia",Moena,Cima de le Mandre,46.3476439,11.7173395,mountain
landf_728,"Alta Via di Viezena, Predazzo, Comunità territoriale della Val di Fiemme, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38035, Italia",Predazzo,Le Cune,46.3443144,11.6902369,mountain
landf_729,"Valon del Fos, Canazei, Comun General de Fascia, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38032, Italia",Canazei,Torre Roma,46.4991018,11.8202641,mountain
landf_730,"Valon del Fos, Canazei, Comun General de Fascia, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38032, Italia",Canazei,Sass de Forcia Occidentale,46.5005716,11.8124624,mountain
